   231    0.73583E+04    0.18943E+01    0.22927E-01    0.52783E+02
   232    0.73457E+04    0.19631E+01    0.23135E-01    0.54999E+02
   233    0.73323E+04    0.20346E+01    0.23342E-01    0.57214E+02
   234    0.73181E+04    0.21087E+01    0.23550E-01    0.59427E+02
   235    0.73031E+04    0.21856E+01    0.23758E-01    0.61638E+02
   236    0.72873E+04    0.22652E+01    0.23966E-01    0.63846E+02
   237    0.72709E+04    0.23476E+01    0.24174E-01    0.66050E+02
   238    0.72535E+04    0.24328E+01    0.24382E-01    0.68248E+02
   239    0.72354E+04    0.25209E+01    0.24590E-01    0.70441E+02
   240    0.72165E+04    0.26117E+01    0.24799E-01    0.72626E+02
   241    0.71970E+04    0.27055E+01    0.25007E-01    0.74803E+02
   242    0.71766E+04    0.28022E+01    0.25215E-01    0.76971E+02
   243    0.71555E+04    0.29019E+01    0.25424E-01    0.79128E+02
   244    0.71337E+04    0.30045E+01    0.25632E-01    0.81275E+02
   245    0.71111E+04    0.31101E+01    0.25840E-01    0.83409E+02
   246    0.70878E+04    0.32188E+01    0.26048E-01    0.85529E+02
   247    0.70638E+04    0.33304E+01    0.26256E-01    0.87636E+02
   248    0.70391E+04    0.34451E+01    0.26464E-01    0.89728E+02
   249    0.70137E+04    0.35628E+01    0.26671E-01    0.91803E+02
   250    0.69877E+04    0.36838E+01    0.26879E-01    0.93861E+02
   251    0.69609E+04    0.38077E+01    0.27086E-01    0.95901E+02
   252    0.69334E+04    0.39348E+01    0.27293E-01    0.97922E+02
   253    0.69054E+04    0.40649E+01    0.27499E-01    0.99922E+02
   254    0.68766E+04    0.41982E+01    0.27705E-01    0.10190E+03
   255    0.68471E+04    0.43344E+01    0.27911E-01    0.10386E+03
   256    0.68170E+04    0.44738E+01    0.28116E-01    0.10580E+03
   257    0.67864E+04    0.46161E+01    0.28321E-01    0.10771E+03
   258    0.67551E+04    0.47615E+01    0.28526E-01    0.10959E+03
   259    0.67231E+04    0.49098E+01    0.28730E-01    0.11145E+03
   260    0.66907E+04    0.50612E+01    0.28933E-01    0.11329E+03
   261    0.66577E+04    0.52154E+01    0.29136E-01    0.11510E+03
   262    0.66241E+04    0.53727E+01    0.29339E-01    0.11688E+03
   263    0.65900E+04    0.55329E+01    0.29541E-01    0.11864E+03
   264    0.65554E+04    0.56960E+01    0.29742E-01    0.12036E+03
   265    0.65202E+04    0.58619E+01    0.29943E-01    0.12205E+03
   266    0.64846E+04    0.60307E+01    0.30143E-01    0.12372E+03
   267    0.64484E+04    0.62022E+01    0.30342E-01    0.12535E+03
   268    0.64118E+04    0.63766E+01    0.30541E-01    0.12695E+03
   269    0.63748E+04    0.65537E+01    0.30739E-01    0.12852E+03
   270    0.63372E+04    0.67336E+01    0.30936E-01    0.13006E+03
   271    0.62992E+04    0.69161E+01    0.31132E-01    0.13156E+03
   272    0.62609E+04    0.71013E+01    0.31328E-01    0.13302E+03
   273    0.62221E+04    0.72891E+01    0.31522E-01    0.13445E+03
   274    0.61828E+04    0.74795E+01    0.31716E-01    0.13584E+03
   275    0.61432E+04    0.76724E+01    0.31910E-01    0.13719E+03
   276    0.61033E+04    0.78679E+01    0.32102E-01    0.13851E+03
   277    0.60629E+04    0.80658E+01    0.32293E-01    0.13979E+03
   278    0.60222E+04    0.82662E+01    0.32484E-01    0.14102E+03
   279    0.59812E+04    0.84689E+01    0.32673E-01    0.14222E+03
   280    0.59398E+04    0.86739E+01    0.32862E-01    0.14338E+03
   281    0.58983E+04    0.88813E+01    0.33050E-01    0.14449E+03
   282    0.58563E+04    0.90909E+01    0.33237E-01    0.14557E+03
   283    0.58141E+04    0.93026E+01    0.33422E-01    0.14660E+03
   284    0.57717E+04    0.95165E+01    0.33607E-01    0.14758E+03
   285    0.57290E+04    0.97326E+01    0.33791E-01    0.14853E+03
   286    0.56860E+04    0.99506E+01    0.33974E-01    0.14943E+03
   287    0.56428E+04    0.10171E+02    0.34156E-01    0.15028E+03
   288    0.55995E+04    0.10393E+02    0.34337E-01    0.15109E+03
   289    0.55559E+04    0.10617E+02    0.34517E-01    0.15186E+03
   290    0.55122E+04    0.10842E+02    0.34696E-01    0.15257E+03
   291    0.54683E+04    0.11070E+02    0.34874E-01    0.15324E+03
   292    0.54243E+04    0.11299E+02    0.35051E-01    0.15386E+03
   293    0.53801E+04    0.11529E+02    0.35227E-01    0.15443E+03
   294    0.53358E+04    0.11762E+02    0.35402E-01    0.15496E+03
   295    0.52915E+04    0.11996E+02    0.35575E-01    0.15543E+03
   296    0.52470E+04    0.12231E+02    0.35748E-01    0.15586E+03
   297    0.52024E+04    0.12468E+02    0.35920E-01    0.15624E+03
   298    0.51577E+04    0.12706E+02    0.36091E-01    0.15656E+03
   299    0.51130E+04    0.12945E+02    0.36261E-01    0.15684E+03
   300    0.50682E+04    0.13185E+02    0.36429E-01    0.15706E+03
   301    0.50235E+04    0.13427E+02    0.36597E-01    0.15723E+03
   302    0.49787E+04    0.13669E+02    0.36764E-01    0.15735E+03
   303    0.49339E+04    0.13913E+02    0.36929E-01    0.15742E+03
   304    0.48892E+04    0.14157E+02    0.37094E-01    0.15743E+03
   305    0.48445E+04    0.14402E+02    0.37258E-01    0.15740E+03
   306    0.47998E+04    0.14648E+02    0.37420E-01    0.15731E+03
   307    0.47551E+04    0.14894E+02    0.37582E-01    0.15717E+03
   308    0.47106E+04    0.15142E+02    0.37742E-01    0.15699E+03
   309    0.46662E+04    0.15389E+02    0.37902E-01    0.15675E+03
   310    0.46217E+04    0.15636E+02    0.38061E-01    0.15646E+03
   311    0.45775E+04    0.15885E+02    0.38218E-01    0.15612E+03
   312    0.45334E+04    0.16133E+02    0.38375E-01    0.15573E+03
   313    0.44893E+04    0.16382E+02    0.38531E-01    0.15529E+03
   314    0.44455E+04    0.16630E+02    0.38685E-01    0.15480E+03
   315    0.44017E+04    0.16878E+02    0.38839E-01    0.15425E+03
   316    0.43581E+04    0.17126E+02    0.38992E-01    0.15366E+03
   317    0.43147E+04    0.17373E+02    0.39144E-01    0.15302E+03
   318    0.42716E+04    0.17620E+02    0.39295E-01    0.15232E+03
   319    0.42286E+04    0.17867E+02    0.39445E-01    0.15158E+03
   320    0.41858E+04    0.18113E+02    0.39594E-01    0.15080E+03
   321    0.41433E+04    0.18358E+02    0.39742E-01    0.14995E+03
   322    0.41010E+04    0.18602E+02    0.39890E-01    0.14907E+03
   323    0.40589E+04    0.18846E+02    0.40036E-01    0.14814E+03
   324    0.40172E+04    0.19090E+02    0.40182E-01    0.14716E+03
   325    0.39757E+04    0.19331E+02    0.40327E-01    0.14613E+03
   326    0.39344E+04    0.19571E+02    0.40471E-01    0.14505E+03
   327    0.38935E+04    0.19811E+02    0.40614E-01    0.14393E+03
   328    0.38529E+04    0.20048E+02    0.40756E-01    0.14276E+03
   329    0.38126E+04    0.20285E+02    0.40897E-01    0.14155E+03
   330    0.37726E+04    0.20520E+02    0.41038E-01    0.14029E+03
   331    0.37330E+04    0.20753E+02    0.41178E-01    0.13898E+03
   332    0.36937E+04    0.20984E+02    0.41317E-01    0.13764E+03
   333    0.36548E+04    0.21214E+02    0.41455E-01    0.13625E+03
   334    0.36163E+04    0.21441E+02    0.41593E-01    0.13482E+03
   335    0.35782E+04    0.21667E+02    0.41730E-01    0.13334E+03
   336    0.35404E+04    0.21889E+02    0.41866E-01    0.13182E+03
   337    0.35031E+04    0.22111E+02    0.42001E-01    0.13026E+03
   338    0.34661E+04    0.22329E+02    0.42136E-01    0.12865E+03
   339    0.34296E+04    0.22546E+02    0.42271E-01    0.12701E+03
   340    0.33935E+04    0.22759E+02    0.42404E-01    0.12533E+03
   341    0.33579E+04    0.22970E+02    0.42537E-01    0.12361E+03
   342    0.33227E+04    0.23179E+02    0.42670E-01    0.12186E+03
   343    0.32880E+04    0.23384E+02    0.42802E-01    0.12006E+03
   344    0.32538E+04    0.23587E+02    0.42933E-01    0.11822E+03
   345    0.32199E+04    0.23786E+02    0.43064E-01    0.11635E+03
   346    0.31867E+04    0.23982E+02    0.43195E-01    0.11445E+03
   347    0.31538E+04    0.24175E+02    0.43325E-01    0.11251E+03
   348    0.31215E+04    0.24364E+02    0.43454E-01    0.11053E+03
   349    0.30897E+04    0.24550E+02    0.43583E-01    0.10851E+03
   350    0.30584E+04    0.24732E+02    0.43712E-01    0.10647E+03
   351    0.30277E+04    0.24912E+02    0.43841E-01    0.10440E+03
   352    0.29975E+04    0.25087E+02    0.43969E-01    0.10229E+03
   353    0.29678E+04    0.25258E+02    0.44097E-01    0.10015E+03
   354    0.29386E+04    0.25426E+02    0.44225E-01    0.97979E+02
   355    0.29100E+04    0.25590E+02    0.44352E-01    0.95783E+02
   356    0.28820E+04    0.25750E+02    0.44479E-01    0.93561E+02
   357    0.28546E+04    0.25906E+02    0.44606E-01    0.91314E+02
   358    0.28276E+04    0.26058E+02    0.44734E-01    0.89042E+02
   359    0.28012E+04    0.26206E+02    0.44860E-01    0.86738E+02
